"Name","SI","Handles","VM","WS","PM","NPM","Path","CommandLine","Parent","Company","CPU","FileVersion","ProductVersion","Description","Product","__NounName","SafeHandle","Handle","BasePriority","ExitCode","HasExited","StartTime","ExitTime","Id","MachineName","MaxWorkingSet","MinWorkingSet","Modules","NonpagedSystemMemorySize64","NonpagedSystemMemorySize","PagedMemorySize64","PagedMemorySize","PagedSystemMemorySize64","PagedSystemMemorySize","PeakPagedMemorySize64","PeakPagedMemorySize","PeakWorkingSet64","PeakWorkingSet","PeakVirtualMemorySize64","PeakVirtualMemorySize","PriorityBoostEnabled","PriorityClass","PrivateMemorySize64","PrivateMemorySize","ProcessorAffinity","SessionId","StartInfo","Threads","HandleCount","VirtualMemorySize64","VirtualMemorySize","EnableRaisingEvents","StandardInput","StandardOutput","StandardError","WorkingSet64","WorkingSet","SynchronizingObject","MainModule","PrivilegedProcessorTime","TotalProcessorTime","UserProcessorTime","ProcessName","MainWindowHandle","MainWindowTitle","Responding","Site","Container"
"GameBarFTServer","1","263","2203470295040","14393344","3035136","14000","C:\Program Files\WindowsApps\Microsoft.XboxGamingOverlay_7.124.5142.0_x64__8wekyb3d8bbwe\GameBarFTServer.exe","""C:\Program Files\WindowsApps\Microsoft.XboxGamingOverlay_7.124.5142.0_x64__8wekyb3d8bbwe\GameBarFTServer.exe"" -Embedding",,"Microsoft Corporation","0.203125","7.124.05142.0","7.124.05142.0","Game Bar Full Trust COM Server","Game Bar","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","736","8",,"False","9/6/2024 7:46:15 AM",,"1424",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","14000","14000","3035136","3035136","205480","205480","3354624","3354624","15953920","15953920","2203483770880","165548032","True","Normal","3035136","3035136","255","1",,"System.Diagnostics.ProcessThreadCollection","263","2203470295040","152072192","False",,,,"14393344","14393344",,"System.Diagnostics.ProcessModule (GameBarFTServer.exe)","00:00:00.1406250","00:00:00.2031250","00:00:00.0625000","GameBarFTServer","0","","True",,
"HxAccounts","1","694","2203842666496","58753024","42471424","34160","C:\Program Files\WindowsApps\microsoft.windowscommunicationsapps_16005.14326.22041.0_x64__8wekyb3d8bbwe\HxAccounts.exe","""C:\Program Files\WindowsApps\microsoft.windowscommunicationsapps_16005.14326.22041.0_x64__8wekyb3d8bbwe\HxAccounts.exe"" -ServerName:microsoft.windowslive.manageaccounts.AppXdbf3yp5apt3t7q877db3gnz5zqpf71zj.mca",,"Microsoft Corporation","0.078125","16.0.14326.22041","16.0.14326.22041","Microsoft Outlook Accounts","Microsoft Office","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","7296","8",,"False","9/9/2024 12:04:01 PM",,"14908",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","34160","34160","42471424","42471424","899424","899424","43053056","43053056","88948736","88948736","2203853152256","534929408","True","Normal","42471424","42471424","255","1",,"System.Diagnostics.ProcessThreadCollection","694","2203842666496","524443648","False",,,,"58753024","58753024",,"System.Diagnostics.ProcessModule (HxAccounts.exe)","00:00:00.0468750","00:00:00.0781250","00:00:00.0312500","HxAccounts","2165388","Mail and Calendar Accounts","False",,
"HxOutlook","1","956","2203929780224","2150400","47620096","40408","C:\Program Files\WindowsApps\microsoft.windowscommunicationsapps_16005.14326.22041.0_x64__8wekyb3d8bbwe\HxOutlook.exe","""C:\Program Files\WindowsApps\microsoft.windowscommunicationsapps_16005.14326.22041.0_x64__8wekyb3d8bbwe\HxOutlook.exe"" -ServerName:microsoft.windowslive.mail.AppXfbjsbkxvprcgqg6q4c9jfr0pn3kv9x5s.mca",,"Microsoft Corporation","0.078125","16.0.14326.22041","16.0.14326.22041","Microsoft Outlook","Microsoft Office","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","2496","8",,"False","9/9/2024 12:16:40 PM",,"22984",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","40408","40408","47620096","47620096","991216","991216","48435200","48435200","96362496","96362496","2203938168832","619945984","True","Normal","47620096","47620096","255","1",,"System.Diagnostics.ProcessThreadCollection","956","2203929780224","611557376","False",,,,"2150400","2150400",,"System.Diagnostics.ProcessModule (HxOutlook.exe)","00:00:00.0312500","00:00:00.0781250","00:00:00.0468750","HxOutlook","9571384","Mail","False",,
"HxTsr","1","638","2203554287616","34807808","8933376","26448","C:\Program Files\WindowsApps\microsoft.windowscommunicationsapps_16005.14326.22041.0_x64__8wekyb3d8bbwe\HxTsr.exe","""C:\Program Files\WindowsApps\microsoft.windowscommunicationsapps_16005.14326.22041.0_x64__8wekyb3d8bbwe\HxTsr.exe"" -ServerName:Hx.IPC.Server",,"Microsoft Corporation","0.140625","16.0.14326.22041","16.0.14326.22041","Microsoft Outlook Communications","Microsoft Office","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","7964","8",,"False","9/9/2024 12:04:01 PM",,"12308",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","26448","26448","8933376","8933376","350536","350536","9998336","9998336","42041344","42041344","2203571671040","253448192","True","Normal","8933376","8933376","255","1",,"System.Diagnostics.ProcessThreadCollection","638","2203554287616","236064768","False",,,,"34807808","34807808",,"System.Diagnostics.ProcessModule (HxTsr.exe)","00:00:00.0625000","00:00:00.1406250","00:00:00.0781250","HxTsr","0","","True",,
"Idle","0","0","8192","8192","61440","272",,,,,,,,,,"Process",,,"0",,,,,"0",".",,,,"272","272","61440","61440","0","0","61440","61440","8192","8192","8192","8192",,,"61440","61440",,"0",,"System.Diagnostics.ProcessThreadCollection","0","8192","8192","False",,,,"8192","8192",,,,,,"Idle","0","","True",,
"igfxCUIServiceN","0","195","2203406045184","9576448","2641920","11480",,,,,,,,,,"Process",,,"8",,,,,"2208",".",,,,"11480","11480","2641920","2641920","97760","97760","2953216","2953216","10461184","10461184","2203422507008","104284160",,,"2641920","2641920",,"0",,"System.Diagnostics.ProcessThreadCollection","195","2203406045184","87822336","False",,,,"9576448","9576448",,,,,,"igfxCUIServiceN","0","","True",,
"igfxEMN","1","545","2203466825728","14270464","4485120","15488","C:\WINDOWS\System32\DriverStore\FileRepository\cui_dch.inf_amd64_b20183c0e1a9d643\igfxEMN.exe","""C:\WINDOWS\System32\DriverStore\FileRepository\cui_dch.inf_amd64_b20183c0e1a9d643\igfxEMN.exe""",,"Intel Corporation","3.59375","6.15.101.5333","6.15.101.5333","igfxEM Module","Intel(R) Common User Interface","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","2772","8",,"False","8/22/2024 8:04:58 AM",,"1792",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","15488","15488","4485120","4485120","216088","216088","4575232","4575232","15224832","15224832","2203481501696","163278848","True","Normal","4485120","4485120","255","1",,"System.Diagnostics.ProcessThreadCollection","545","2203466825728","148602880","False",,,,"14270464","14270464",,"System.Diagnostics.ProcessModule (igfxEMN.exe)","00:00:03","00:00:03.5937500","00:00:00.5937500","igfxEMN","0","","True",,
"IntelAudioService","0","407","4912951296","29814784","37924864","54368",,,,,,,,,,"Process",,,"8",,,,,"4252",".",,,,"54368","54368","37924864","37924864","265280","265280","43118592","43118592","59715584","59715584","5011308544","716341248",,,"37924864","37924864",,"0",,"System.Diagnostics.ProcessThreadCollection","407","4912951296","617984000","False",,,,"29814784","29814784",,,,,,"IntelAudioService","0","","True",,
"IntelCpHDCPSvc","0","149","2203401572352","5640192","1413120","8080",,,,,,,,,,"Process",,,"8",,,,,"1872",".",,,,"8080","8080","1413120","1413120","98384","98384","1560576","1560576","6479872","6479872","2203406815232","88592384",,,"1413120","1413120",,"0",,"System.Diagnostics.ProcessThreadCollection","149","2203401572352","83349504","False",,,,"5640192","5640192",,,,,,"IntelCpHDCPSvc","0","","True",,
"jhi_service","0","147","2203397865472","6213632","1392640","9312",,,,,,,,,,"Process",,,"8",,,,,"4328",".",,,,"9312","9312","1392640","1392640","89240","89240","1540096","1540096","6959104","6959104","2203404156928","85934080",,,"1392640","1392640",,"0",,"System.Diagnostics.ProcessThreadCollection","147","2203397865472","79642624","False",,,,"6213632","6213632",,,,,,"jhi_service","0","","True",,
"LockApp","1","815","2203813699584","67866624","46608384","36744","C:\WINDOWS\SystemApps\Microsoft.LockApp_cw5n1h2txyewy\LockApp.exe","""C:\WINDOWS\SystemApps\Microsoft.LockApp_cw5n1h2txyewy\LockApp.exe"" -ServerName:WindowsDefaultLockScreen.AppX7y4nbzq37zn4ks9k7amqjywdat7d3j2z.mca",,"Microsoft Corporation","1.015625","10.0.22621.4037 (WinBuild.160101.0800)","10.0.22621.4037","LockApp.exe","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3792","8",,"False","9/11/2024 10:35:32 AM",,"4752",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","36744","36744","46608384","46608384","860888","860888","48103424","48103424","101187584","101187584","2203839275008","521052160","True","Normal","46608384","46608384","255","1",,"System.Diagnostics.ProcessThreadCollection","815","2203813699584","495476736","False",,,,"67866624","67866624",,"System.Diagnostics.ProcessModule (LockApp.exe)","00:00:00.2500000","00:00:01.0156250","00:00:00.7656250","LockApp","0","","True",,
"LsaIso","0","65","4347232256","3375104","2265088","22432",,,,,,,,,,"Process",,,"8",,,,,"920",".",,,,"22432","22432","2265088","2265088","29072","29072","2306048","2306048","4304896","4304896","4348280832","53313536",,,"2265088","2265088",,"0",,"System.Diagnostics.ProcessThreadCollection","65","4347232256","52264960","False",,,,"3375104","3375104",,,,,,"LsaIso","0","","True",,
"lsass","0","1971","2203491045376","32116736","15863808","34984",,,,,,,,,,"Process",,,"9",,,,,"1040",".",,,,"34984","34984","15863808","15863808","263096","263096","24141824","24141824","37126144","37126144","2203580071936","261849088",,,"15863808","15863808",,"0",,"System.Diagnostics.ProcessThreadCollection","1971","2203491045376","172822528","False",,,,"32116736","32116736",,,,,,"lsass","0","","True",,
"Memory Compression","0","0","1877606400","774889472","4857856","0",,,,,,,,,,"Process",,,"8",,,,,"3068",".",,,,"0","0","4857856","4857856","4224","4224","5734400","5734400","1963454464","1963454464","2894856192","-1400111104",,,"4857856","4857856",,"0",,"System.Diagnostics.ProcessThreadCollection","0","1877606400","1877606400","False",,,,"774889472","774889472",,,,,,"Memory Compression","0","","True",,
"Microsoft.AAD.BrokerPlugin","1","1234","2238636408832","92385280","131063808","97768","C:\Windows\SystemApps\Microsoft.AAD.BrokerPlugin_cw5n1h2txyewy\Microsoft.AAD.BrokerPlugin.exe","""C:\Windows\SystemApps\Microsoft.AAD.BrokerPlugin_cw5n1h2txyewy\Microsoft.AAD.BrokerPlugin.exe"" -ServerName:App.AppXgvz9wxd0frjs1prgz5kvtcz083996jyv.mca",,"Microsoft Corporation","2.171875","10.0.22621.3672 (WinBuild.160101.0800)","10.0.22621.3672","AAD token broker plugin","Microsoft® Windows® Operating System","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","9152","8",,"False","9/3/2024 8:51:43 AM",,"15992",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","97768","97768","131063808","131063808","900376","900376","159682560","159682560","226185216","226185216","2238660472832","982511616","True","Normal","131063808","131063808","255","1",,"System.Diagnostics.ProcessThreadCollection","1234","2238636408832","958447616","False",,,,"92385280","92385280",,"System.Diagnostics.ProcessModule (Microsoft.AAD.BrokerPlugin.exe)","00:00:00.3437500","00:00:02.1718750","00:00:01.8281250","Microsoft.AAD.BrokerPlugin","0","","True",,
"Microsoft.SharePoint","1","563","2203596165120","43470848","38772736","31368","C:\Users\cdsl\AppData\Local\Microsoft\OneDrive\24.166.0818.0003\Microsoft.SharePoint.exe","/silentConfig",,"Microsoft Corporation","4.046875","24.166.0818.0003","24.166.0818.0003","Microsoft SharePoint","Microsoft SharePoint","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5004","8",,"False","9/7/2024 8:16:54 PM",,"3348",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","31368","31368","38772736","38772736","400592","400592","57425920","57425920","73551872","73551872","2203650818048","332595200","True","Normal","38772736","38772736","255","1",,"System.Diagnostics.ProcessThreadCollection","563","2203596165120","277942272","False",,,,"43470848","43470848",,"System.Diagnostics.ProcessModule (Microsoft.SharePoint.exe)","00:00:01.9062500","00:00:04.0468750","00:00:02.1406250","Microsoft.SharePoint","0","","True",,
"mongod","0","333","4949069824","42123264","377004032","25208",,,,,,,,,,"Process",,,"8",,,,,"4416",".",,,,"25208","25208","377004032","377004032","223912","223912","380137472","380137472","349286400","349286400","4955361280","660393984",,,"377004032","377004032",,"0",,"System.Diagnostics.ProcessThreadCollection","333","4949069824","654102528","False",,,,"42123264","42123264",,,,,,"mongod","0","","True",,
"MoUsoCoreWorker","0","1422","2203540836352","57389056","67989504","21320",,,,,,,,,,"Process",,,"8",,,,,"3496",".",,,,"21320","21320","67989504","67989504","319344","319344","116248576","116248576","139583488","139583488","2203651862528","333639680",,,"67989504","67989504",,"0",,"System.Diagnostics.ProcessThreadCollection","1422","2203540836352","222613504","False",,,,"57389056","57389056",,,,,,"MoUsoCoreWorker","0","","True",,
"MpDefenderCoreService","0","502","2203452575744","20672512","12333056","18784",,,,,,,,,,"Process",,,"8",,,,,"4368",".",,,,"18784","18784","12333056","12333056","168600","168600","13553664","13553664","22200320","22200320","2203456778240","138555392",,,"12333056","12333056",,"0",,"System.Diagnostics.ProcessThreadCollection","502","2203452575744","134352896","False",,,,"20672512","20672512",,,,,,"MpDefenderCoreService","0","","True",,
"ms-teams","1","816","2238082727936","25866240","25190400","43704","C:\Program Files\WindowsApps\MSTeams_24215.1007.3082.1590_x64__8wekyb3d8bbwe\ms-teams.exe","""C:\Program Files\WindowsApps\MSTeams_24215.1007.3082.1590_x64__8wekyb3d8bbwe\ms-teams.exe""  --restart-reason=2 --restart-count=1","System.Diagnostics.Process (sihost)","Microsoft Corporation","15.078125","24215.1007.3082.1590","24215.1007.3082.1590","Microsoft Teams","Microsoft Teams","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","4156","8",,"False","9/9/2024 8:05:03 AM",,"11092",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","43704","43704","25190400","25190400","481608","481608","119529472","119529472","145170432","145170432","2238148120576","470159360","True","Normal","25190400","25190400","255","1",,"System.Diagnostics.ProcessThreadCollection","816","2238082727936","404766720","False",,,,"25866240","25866240",,"System.Diagnostics.ProcessModule (ms-teams.exe)","00:00:00.7812500","00:00:15.0781250","00:00:14.2968750","ms-teams","0","","True",,
"msedge","1","250","2306975666176","21889024","8347648","15632","C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe","""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --type=utility --utility-sub-type=edge_search_indexer.mojom.SearchIndexerInterfaceBroker --lang=en-US --service-sandbox-type=search_indexer --message-loop-type-ui --video-capture-use-gpu-memory-buffer --field-trial-handle=2204,i,2161422123543675615,4498760863880889208,262144 --variations-seed-version --mojo-platform-channel-handle=5040 /prefetch:14","System.Diagnostics.Process (msedge)","Microsoft Corporation","0.03125","128.0.2739.67","128.0.2739.67","Microsoft Edge","Microsoft Edge","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","3704","8",,"False","9/11/2024 4:06:56 AM",,"2824",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","15632","15632","8347648","8347648","785184","785184","8630272","8630272","23433216","23433216","2307042775040","645337088","True","Normal","8347648","8347648","255","1",,"System.Diagnostics.ProcessThreadCollection","250","2306975666176","578228224","False",,,,"21889024","21889024",,"System.Diagnostics.ProcessModule (msedge.exe)","00:00:00.0312500","00:00:00.0312500","00:00:00","msedge","0","","True",,
"msedge","1","215","3513345359872","28315648","14462976","17616","C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe","""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --type=renderer --video-capture-use-gpu-memory-buffer --lang=en-US --js-flags=--ms-user-locale= --device-scale-factor=1.25 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=48 --time-ticks-at-unix-epoch=-1724256122801433 --launch-time-ticks=1790480578154 --field-trial-handle=6792,i,2161422123543675615,4498760863880889208,262144 --variations-seed-version --mojo-platform-channel-handle=1684 /prefetch:1","System.Diagnostics.Process (msedge)","Microsoft Corporation","0.0625","128.0.2739.67","128.0.2739.67","Microsoft Edge","Microsoft Edge","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5896","4",,"False","9/11/2024 11:23:23 AM",,"9264",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","17616","17616","14462976","14462976","747024","747024","14553088","14553088","28594176","28594176","3513775222784","491974656","True","Idle","14462976","14462976","255","1",,"System.Diagnostics.ProcessThreadCollection","215","3513345359872","62111744","False",,,,"28315648","28315648",,"System.Diagnostics.ProcessModule (msedge.exe)","00:00:00.0468750","00:00:00.0625000","00:00:00.0156250","msedge","0","","True",,
"msedge","1","1728","2342580416512","151830528","68419584","67752","C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe","""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --no-startup-window",,"Microsoft Corporation","18.53125","128.0.2739.67","128.0.2739.67","Microsoft Edge","Microsoft Edge","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","8908","8",,"False","9/11/2024 4:05:55 AM",,"10656",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","67752","67752","68419584","68419584","1247800","1247800","79097856","79097856","174432256","174432256","2342885232640","2128056320","True","Normal","68419584","68419584","255","1",,"System.Diagnostics.ProcessThreadCollection","1728","2342580416512","1823240192","False",,,,"151830528","151830528",,"System.Diagnostics.ProcessModule (msedge.exe)","00:00:09.3750000","00:00:18.5312500","00:00:09.1562500","msedge","0","","True",,
"msedge","1","674","2307873021952","57901056","82608128","30584","C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe","""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --type=gpu-process --gpu-preferences=UAAAAAAAAADgAAAMAAAAAAAAAAAAAAAAAABgAAEAAAAAAAAABAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAABAAAAAAAAAAEAAAAAAAAAAIAAAAAAAAAAgAAAAAAAAA --field-trial-handle=2296,i,2161422123543675615,4498760863880889208,262144 --variations-seed-version --mojo-platform-channel-handle=2280 /prefetch:2","System.Diagnostics.Process (msedge)","Microsoft Corporation","10.390625","128.0.2739.67","128.0.2739.67","Microsoft Edge","Microsoft Edge","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","8896","10",,"False","9/11/2024 4:05:56 AM",,"17576",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","30584","30584","82608128","82608128","1225528","1225528","1148628992","1148628992","1132584960","1132584960","2308791787520","-1900617728","True","AboveNormal","82608128","82608128","255","1",,"System.Diagnostics.ProcessThreadCollection","674","2307873021952","1475584000","False",,,,"57901056","57901056",,"System.Diagnostics.ProcessModule (msedge.exe)","00:00:03.5000000","00:00:10.3906250","00:00:06.8906250","msedge","0","","True",,
"msedge","1","188","2272266878976","8372224","2252800","10600","C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe","""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --type=crashpad-handler ""--user-data-dir=C:\Users\cdsl\AppData\Local\Microsoft\Edge\User Data"" /prefetch:4 --monitor-self-annotation=ptype=crashpad-handler ""--database=C:\Users\cdsl\AppData\Local\Microsoft\Edge\User Data\Crashpad"" --annotation=IsOfficialBuild=1 --annotation=channel= --annotation=chromium-version=128.0.6613.120 ""--annotation=exe=C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --annotation=plat=Win64 --annotation=prod=Edge --annotation=ver=128.0.2739.67 --initial-client-data=0x274,0x278,0x27c,0x270,0x284,0x7ffef97f9fd8,0x7ffef97f9fe4,0x7ffef97f9ff0","System.Diagnostics.Process (msedge)","Microsoft Corporation","0.015625","128.0.2739.67","128.0.2739.67","Microsoft Edge","Microsoft Edge","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","8640","8",,"False","9/11/2024 4:05:55 AM",,"19440",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","10600","10600","2252800","2252800","147344","147344","2416640","2416640","8859648","8859648","2272333987840","296288256","True","Normal","2252800","2252800","255","1",,"System.Diagnostics.ProcessThreadCollection","188","2272266878976","229179392","False",,,,"8372224","8372224",,"System.Diagnostics.ProcessModule (msedge.exe)","00:00:00.0156250","00:00:00.0156250","00:00:00","msedge","0","","True",,
"msedge","1","314","3513402322944","58167296","57683968","22584","C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe","""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --type=renderer --video-capture-use-gpu-memory-buffer --lang=en-US --js-flags=--ms-user-locale= --device-scale-factor=1.25 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=9 --time-ticks-at-unix-epoch=-1724256122801433 --launch-time-ticks=1764233599496 --field-trial-handle=5252,i,2161422123543675615,4498760863880889208,262144 --variations-seed-version --mojo-platform-channel-handle=5292 /prefetch:1","System.Diagnostics.Process (msedge)","Microsoft Corporation","3.625","128.0.2739.67","128.0.2739.67","Microsoft Edge","Microsoft Edge","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","7460","4",,"False","9/11/2024 4:05:56 AM",,"19484",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","22584","22584","57683968","57683968","745416","745416","101761024","101761024","137777152","137777152","3513775222784","491974656","True","Idle","57683968","57683968","255","1",,"System.Diagnostics.ProcessThreadCollection","314","3513402322944","119074816","False",,,,"58167296","58167296",,"System.Diagnostics.ProcessModule (msedge.exe)","00:00:00.3750000","00:00:03.6250000","00:00:03.2500000","msedge","0","","True",,
"msedge","1","181","2306959634432","17080320","7872512","12096","C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe","""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --type=utility --utility-sub-type=storage.mojom.StorageService --lang=en-US --service-sandbox-type=service --field-trial-handle=2816,i,2161422123543675615,4498760863880889208,262144 --variations-seed-version --mojo-platform-channel-handle=2148 /prefetch:13","System.Diagnostics.Process (msedge)","Microsoft Corporation","0.09375","128.0.2739.67","128.0.2739.67","Microsoft Edge","Microsoft Edge","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5736","8",,"False","9/11/2024 4:05:56 AM",,"21844",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","12096","12096","7872512","7872512","708480","708480","8626176","8626176","19099648","19099648","2306993188864","595750912","True","Normal","7872512","7872512","255","1",,"System.Diagnostics.ProcessThreadCollection","181","2306959634432","562196480","False",,,,"17080320","17080320",,"System.Diagnostics.ProcessModule (msedge.exe)","00:00:00.0312500","00:00:00.0937500","00:00:00.0625000","msedge","0","","True",,
"msedge","1","341","2307132035072","36003840","13197312","20968","C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe","""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --type=utility --utility-sub-type=network.mojom.NetworkService --lang=en-US --service-sandbox-type=none --field-trial-handle=2404,i,2161422123543675615,4498760863880889208,262144 --variations-seed-version --mojo-platform-channel-handle=2672 /prefetch:11","System.Diagnostics.Process (msedge)","Microsoft Corporation","0.609375","128.0.2739.67","128.0.2739.67","Microsoft Edge","Microsoft Edge","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","7984","8",,"False","9/11/2024 4:05:56 AM",,"24728",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","20968","20968","13197312","13197312","794056","794056","15532032","15532032","40153088","40153088","2307230744576","833306624","True","Normal","13197312","13197312","255","1",,"System.Diagnostics.ProcessThreadCollection","341","2307132035072","734597120","False",,,,"36003840","36003840",,"System.Diagnostics.ProcessModule (msedge.exe)","00:00:00.2968750","00:00:00.6093750","00:00:00.3125000","msedge","0","","True",,
"msedge","1","301","3513393590272","45125632","21094400","20064","C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe","""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --type=renderer --video-capture-use-gpu-memory-buffer --lang=en-US --js-flags=--ms-user-locale= --device-scale-factor=1.25 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=8 --time-ticks-at-unix-epoch=-1724256122801433 --launch-time-ticks=1764233611452 --field-trial-handle=5276,i,2161422123543675615,4498760863880889208,262144 --variations-seed-version --mojo-platform-channel-handle=5452 /prefetch:1","System.Diagnostics.Process (msedge)","Microsoft Corporation","0.328125","128.0.2739.67","128.0.2739.67","Microsoft Edge","Microsoft Edge","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","2356","4",,"False","9/11/2024 4:05:56 AM",,"24972",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","20064","20064","21094400","21094400","746792","746792","22818816","22818816","56123392","56123392","3513410367488","127119360","True","Idle","21094400","21094400","255","1",,"System.Diagnostics.ProcessThreadCollection","301","3513393590272","110342144","False",,,,"45125632","45125632",,"System.Diagnostics.ProcessModule (msedge.exe)","00:00:00.1250000","00:00:00.3281250","00:00:00.2031250","msedge","0","","True",,
"msedge","1","218","2306957479936","18104320","7479296","14544","C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe","""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --type=utility --utility-sub-type=audio.mojom.AudioService --lang=en-US --service-sandbox-type=audio --video-capture-use-gpu-memory-buffer --field-trial-handle=6496,i,2161422123543675615,4498760863880889208,262144 --variations-seed-version --mojo-platform-channel-handle=6400 /prefetch:12","System.Diagnostics.Process (msedge)","Microsoft Corporation","0.1875","128.0.2739.67","128.0.2739.67","Microsoft Edge","Microsoft Edge","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5616","8",,"False","9/11/2024 4:06:00 AM",,"25168",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","14544","14544","7479296","7479296","756720","756720","7663616","7663616","19050496","19050496","2307007811584","610373632","True","Normal","7479296","7479296","255","1",,"System.Diagnostics.ProcessThreadCollection","218","2306957479936","560041984","False",,,,"18104320","18104320",,"System.Diagnostics.ProcessModule (msedge.exe)","00:00:00.1562500","00:00:00.1875000","00:00:00.0312500","msedge","0","","True",,
"msedge","1","217","3513345359872","28319744","14454784","17552","C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe","""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --type=renderer --video-capture-use-gpu-memory-buffer --lang=en-US --js-flags=--ms-user-locale= --device-scale-factor=1.25 --num-raster-threads=4 --enable-main-frame-before-activation --renderer-client-id=47 --time-ticks-at-unix-epoch=-1724256122801433 --launch-time-ticks=1790480336737 --field-trial-handle=7404,i,2161422123543675615,4498760863880889208,262144 --variations-seed-version --mojo-platform-channel-handle=7768 /prefetch:1","System.Diagnostics.Process (msedge)","Microsoft Corporation","0.0625","128.0.2739.67","128.0.2739.67","Microsoft Edge","Microsoft Edge","Process","Microsoft.Win32.SafeHandles.SafeProcessHandle","5152","4",,"False","9/11/2024 11:23:23 AM",,"25480",".","1413120","204800","System.Diagnostics.ProcessModuleCollection","17552","17552","14454784","14454784","751120","751120","14540800","14540800","28602368","28602368","3513362137088","78888960","True","Idle","14454784","14454784","255","1",,"System.Diagnostics.ProcessThreadCollection","217","3513345359872","62111744","False",,,,"28319744","28319744",,"System.Diagnostics.ProcessModule (msedge.exe)","00:00:00.0625000","00:00:00.0625000","00:00:00","msedge","0","","True",,
